Longitude,Latitude,Pixel,Scan
32.4224542,-69.4195513,9800,46700
32.424967,-69.4195799,9900,46700
32.42748,-69.4196084,10000,46700
32.4299931,-69.419637,10100,46700
32.4325064,-69.4196655,10200,46700
32.4350198,-69.4196939,10300,46700
32.4375335,-69.4197224,10400,46700
32.4400473,-69.4197508,10500,46700
32.4425612,-69.4197791,10600,46700
32.4450754,-69.4198075,10700,46700
32.4475897,-69.4198358,10800,46700
32.4501042,-69.419864,10900,46700
32.4526188,-69.4198923,11000,46700
32.4551336,-69.4199205,11100,46700
32.4576486,-69.4199486,11200,46700
32.4601638,-69.4199768,11300,46700
32.4626791,-69.4200049,11400,46700
32.4651946,-69.420033,11500,46700
32.4677103,-69.420061,11600,46700
32.4702261,-69.420089,11700,46700
32.4727421,-69.420117,11800,46700
32.4752583,-69.420145,11900,46700
32.4777495,-69.4201726,11999,46700
32.1769314,-69.4174783,0,46800
32.1794278,-69.41751,100,46800
32.1819245,-69.4175417,200,46800
32.1844213,-69.4175733,300,46800
32.1869183,-69.4176049,400,46800
32.1894154,-69.4176365,500,46800
32.1919127,-69.417668,600,46800
32.1944102,-69.4176995,700,46800
32.1969079,-69.417731,800,46800
32.1994057,-69.4177624,900,46800
32.2019036,-69.4177938,1000,46800
32.2044018,-69.4178252,1100,46800
32.2069001,-69.4178566,1200,46800
32.2093985,-69.4178879,1300,46800
32.2118972,-69.4179192,1400,46800
32.214396,-69.4179504,1500,46800
32.2168949,-69.4179816,1600,46800
32.2193941,-69.4180128,1700,46800
32.2218934,-69.418044,1800,46800
32.2243928,-69.4180751,1900,46800
32.2268925,-69.4181062,2000,46800
32.2293923,-69.4181373,2100,46800
32.2318922,-69.4181683,2200,46800
32.2343924,-69.4181993,2300,46800
32.2368927,-69.4182303,2400,46800
32.2393931,-69.4182612,2500,46800
32.2418938,-69.4182921,2600,46800
32.2443946,-69.418323,2700,46800
32.2468955,-69.4183539,2800,46800
32.2493966,-69.4183847,2900,46800
32.2518979,-69.4184155,3000,46800
32.2543994,-69.4184462,3100,46800
32.256901,-69.4184769,3200,46800
32.2594028,-69.4185076,3300,46800
32.2619048,-69.4185383,3400,46800
32.2644069,-69.4185689,3500,46800
32.2669092,-69.4185995,3600,46800
32.2694117,-69.41863,3700,46800
32.2719143,-69.4186606,3800,46800
32.2744171,-69.4186911,3900,46800
32.27692,-69.4187215,4000,46800
32.2794232,-69.418752,4100,46800
32.2819265,-69.4187824,4200,46800
32.2844299,-69.4188127,4300,46800
32.2869336,-69.4188431,4400,46800
32.2894374,-69.4188734,4500,46800
32.2919413,-69.4189037,4600,46800
32.2944454,-69.4189339,4700,46800
32.2969497,-69.4189641,4800,46800
32.2994542,-69.4189943,4900,46800
32.3019588,-69.4190245,5000,46800
32.3044636,-69.4190546,5100,46800
32.3069686,-69.4190847,5200,46800
32.3094737,-69.4191147,5300,46800
32.311979,-69.4191447,5400,46800
32.3144845,-69.4191747,5500,46800
32.3169902,-69.4192047,5600,46800
32.319496,-69.4192346,5700,46800
32.3220019,-69.4192645,5800,46800
32.3245081,-69.4192944,5900,46800
32.3270144,-69.4193242,6000,46800
32.3295209,-69.419354,6100,46800
32.3320275,-69.4193838,6200,46800
32.3345343,-69.4194135,6300,46800
32.3370413,-69.4194432,6400,46800
32.3395484,-69.4194729,6500,46800
32.3420557,-69.4195025,6600,46800
32.3445632,-69.4195322,6700,46800
32.3470709,-69.4195617,6800,46800
32.3495787,-69.4195913,6900,46800
32.3520867,-69.4196208,7000,46800
32.3545948,-69.4196503,7100,46800
32.3571032,-69.4196797,7200,46800
32.3596116,-69.4197092,7300,46800
32.3621203,-69.4197385,7400,46800
32.3646291,-69.4197679,7500,46800
32.3671381,-69.4197972,7600,46800
32.3696473,-69.4198265,7700,46800
32.3721566,-69.4198558,7800,46800
32.3746661,-69.419885,7900,46800
32.3771758,-69.4199142,8000,46800
32.3796856,-69.4199434,8100,46800
32.3821956,-69.4199725,8200,46800
32.3847058,-69.4200016,8300,46800
32.3872162,-69.4200307,8400,46800
32.3897267,-69.4200597,8500,46800
32.3922374,-69.4200887,8600,46800
32.3947482,-69.4201177,8700,46800
32.3972592,-69.4201466,8800,46800
32.3997704,-69.4201755,8900,46800
32.4022818,-69.4202044,9000,46800
32.4047933,-69.4202333,9100,46800
32.407305,-69.4202621,9200,46800
32.4098168,-69.4202909,9300,46800
32.4123289,-69.4203196,9400,46800
32.4148411,-69.4203483,9500,46800
32.4173535,-69.420377,9600,46800
32.419866,-69.4204057,9700,46800
32.4223787,-69.4204343,9800,46800
32.4248916,-69.4204629,9900,46800
32.4274046,-69.4204914,10000,46800
32.4299178,-69.42052,10100,46800
32.4324312,-69.4205485,10200,46800
32.4349448,-69.4205769,10300,46800
32.4374585,-69.4206054,10400,46800
32.4399724,-69.4206338,10500,46800
32.4424865,-69.4206621,10600,46800
32.4450007,-69.4206905,10700,46800
32.4475151,-69.4207188,10800,46800
32.4500297,-69.420747,10900,46800
32.4525444,-69.4207753,11000,46800
32.4550593,-69.4208035,11100,46800
32.4575744,-69.4208317,11200,46800
32.4600897,-69.4208598,11300,46800
32.4626051,-69.4208879,11400,46800
32.4651207,-69.420916,11500,46800
32.4676364,-69.420944,11600,46800
32.4701524,-69.4209721,11700,46800
32.4726685,-69.421,11800,46800
32.4751848,-69.421028,11900,46800
32.477676,-69.4210556,11999,46800
32.1768465,-69.4183613,0,46900
32.179343,-69.4183929,100,46900
32.1818398,-69.4184246,200,46900
32.1843367,-69.4184562,300,46900
32.1868338,-69.4184878,400,46900
32.189331,-69.4185194,500,46900
32.1918284,-69.418551,600,46900
32.194326,-69.4185825,700,46900
32.1968237,-69.4186139,800,46900
32.1993216,-69.4186454,900,46900
32.2018197,-69.4186768,1000,46900
32.2043179,-69.4187082,1100,46900
32.2068163,-69.4187395,1200,46900
32.2093149,-69.4187708,1300,46900
32.2118136,-69.4188021,1400,46900
32.2143125,-69.4188334,1500,46900
32.2168116,-69.4188646,1600,46900
32.2193108,-69.4188958,1700,46900
32.2218102,-69.418927,1800,46900
32.2243098,-69.4189581,1900,46900
32.2268095,-69.4189892,2000,46900
32.2293094,-69.4190202,2100,46900
32.2318094,-69.4190513,2200,46900
32.2343097,-69.4190823,2300,46900
32.2368101,-69.4191133,2400,46900
32.2393106,-69.4191442,2500,46900
32.2418113,-69.4191751,2600,46900
32.2443122,-69.419206,2700,46900
32.2468133,-69.4192368,2800,46900
32.2493145,-69.4192676,2900,46900
32.2518159,-69.4192984,3000,46900
32.2543175,-69.4193292,3100,46900
32.2568192,-69.4193599,3200,46900
32.2593211,-69.4193906,3300,46900
32.2618231,-69.4194212,3400,46900
32.2643253,-69.4194519,3500,46900
32.2668277,-69.4194825,3600,46900
32.2693303,-69.419513,3700,46900
32.271833,-69.4195435,3800,46900
32.2743359,-69.419574,3900,46900
32.276839,-69.4196045,4000,46900
32.2793422,-69.4196349,4100,46900
32.2818456,-69.4196654,4200,46900
32.2843491,-69.4196957,4300,46900
32.2868528,-69.4197261,4400,46900
32.2893567,-69.4197564,4500,46900
32.2918608,-69.4197867,4600,46900
32.294365,-69.4198169,4700,46900
32.2968694,-69.4198471,4800,46900
32.299374,-69.4198773,4900,46900
32.3018787,-69.4199074,5000,46900
32.3043836,-69.4199376,5100,46900
32.3068887,-69.4199676,5200,46900
32.3093939,-69.4199977,5300,46900
32.3118993,-69.4200277,5400,46900
32.3144049,-69.4200577,5500,46900
32.3169106,-69.4200877,5600,46900
32.3194165,-69.4201176,5700,46900
32.3219226,-69.4201475,5800,46900
32.3244288,-69.4201774,5900,46900
32.3269352,-69.4202072,6000,46900
32.3294418,-69.420237,6100,46900
32.3319485,-69.4202668,6200,46900
32.3344554,-69.4202965,6300,46900
32.3369625,-69.4203262,6400,46900
32.3394697,-69.4203559,6500,46900
32.3419771,-69.4203855,6600,46900
32.3444847,-69.4204152,6700,46900
32.3469924,-69.4204447,6800,46900
32.3495004,-69.4204743,6900,46900
32.3520084,-69.4205038,7000,46900
32.3545167,-69.4205333,7100,46900
32.3570251,-69.4205627,7200,46900
32.3595337,-69.4205922,7300,46900
32.3620425,-69.4206215,7400,46900
32.3645514,-69.4206509,7500,46900
32.3670605,-69.4206802,7600,46900
32.3695697,-69.4207095,7700,46900
32.3720792,-69.4207388,7800,46900
32.3745887,-69.420768,7900,46900
32.3770985,-69.4207972,8000,46900
32.3796084,-69.4208264,8100,46900
32.3821185,-69.4208555,8200,46900
32.3846288,-69.4208846,8300,46900
32.3871393,-69.4209137,8400,46900
32.3896499,-69.4209427,8500,46900
32.3921606,-69.4209717,8600,46900
32.3946716,-69.4210007,8700,46900
32.3971827,-69.4210296,8800,46900
32.399694,-69.4210586,8900,46900
32.4022054,-69.4210874,9000,46900
32.4047171,-69.4211163,9100,46900
32.4072288,-69.4211451,9200,46900
32.4097408,-69.4211739,9300,46900
32.4122529,-69.4212026,9400,46900
32.4147652,-69.4212313,9500,46900
32.4172777,-69.42126,9600,46900
32.4197903,-69.4212887,9700,46900
32.4223031,-69.4213173,9800,46900
32.4248161,-69.4213459,9900,46900
32.4273293,-69.4213745,10000,46900
32.4298426,-69.421403,10100,46900
32.432356,-69.4214315,10200,46900
32.4348697,-69.42146,10300,46900
32.4373835,-69.4214884,10400,46900
32.4398975,-69.4215168,10500,46900
32.4424117,-69.4215452,10600,46900
32.444926,-69.4215735,10700,46900
32.4474405,-69.4216018,10800,46900
32.4499552,-69.4216301,10900,46900
32.45247,-69.4216583,11000,46900
32.454985,-69.4216865,11100,46900
32.4575002,-69.4217147,11200,46900
32.4600155,-69.4217428,11300,46900
32.4625311,-69.4217709,11400,46900
32.4650467,-69.421799,11500,46900
32.4675626,-69.4218271,11600,46900
32.4700786,-69.4218551,11700,46900
32.4725948,-69.4218831,11800,46900
32.4751112,-69.421911,11900,46900
32.4776026,-69.4219387,11999,46900
32.1767612,-69.4192442,0,47000
32.1792579,-69.4192759,100,47000
32.1817547,-69.4193076,200,47000
32.1842517,-69.4193392,300,47000
32.1867489,-69.4193708,400,47000
32.1892462,-69.4194024,500,47000
32.1917437,-69.419434,600,47000
32.1942414,-69.4194655,700,47000
32.1967392,-69.4194969,800,47000
32.1992372,-69.4195284,900,47000
32.2017354,-69.4195598,1000,47000
32.2042337,-69.4195912,1100,47000
32.2067322,-69.4196225,1200,47000
32.2092309,-69.4196538,1300,47000
32.2117297,-69.4196851,1400,47000
32.2142287,-69.4197164,1500,47000
32.2167278,-69.4197476,1600,47000
32.2192272,-69.4197788,1700,47000
32.2217267,-69.41981,1800,47000
32.2242263,-69.4198411,1900,47000
32.2267261,-69.4198722,2000,47000
32.2292261,-69.4199033,2100,47000
32.2317263,-69.4199343,2200,47000
32.2342266,-69.4199653,2300,47000
32.2367271,-69.4199963,2400,47000
32.2392277,-69.4200272,2500,47000
32.2417286,-69.4200581,2600,47000
32.2442295,-69.420089,2700,47000
32.2467307,-69.4201198,2800,47000
32.249232,-69.4201507,2900,47000
32.2517335,-69.4201814,3000,47000
32.2542351,-69.4202122,3100,47000
32.256737,-69.4202429,3200,47000
32.2592389,-69.4202736,3300,47000
32.2617411,-69.4203043,3400,47000
32.2642434,-69.4203349,3500,47000
32.2667459,-69.4203655,3600,47000
32.2692485,-69.420396,3700,47000
32.2717514,-69.4204266,3800,47000
32.2742543,-69.4204571,3900,47000
32.2767575,-69.4204875,4000,47000
32.2792608,-69.420518,4100,47000
32.2817643,-69.4205484,4200,47000
32.284268,-69.4205788,4300,47000
32.2867718,-69.4206091,4400,47000
32.2892758,-69.4206394,4500,47000
32.2917799,-69.4206697,4600,47000
32.2942842,-69.4206999,4700,47000
32.2967887,-69.4207301,4800,47000
32.2992934,-69.4207603,4900,47000
32.3017982,-69.4207905,5000,47000
32.3043032,-69.4208206,5100,47000
32.3068083,-69.4208507,5200,47000
32.3093137,-69.4208807,5300,47000
32.3118192,-69.4209108,5400,47000
32.3143248,-69.4209408,5500,47000
32.3168307,-69.4209707,5600,47000
32.3193366,-69.4210007,5700,47000
32.3218428,-69.4210306,5800,47000
32.3243491,-69.4210604,5900,47000
32.3268556,-69.4210903,6000,47000
32.3293623,-69.4211201,6100,47000
32.3318691,-69.4211498,6200,47000
32.3343761,-69.4211796,6300,47000
32.3368833,-69.4212093,6400,47000
32.3393906,-69.421239,6500,47000
32.3418981,-69.4212686,6600,47000
32.3444058,-69.4212982,6700,47000
32.3469137,-69.4213278,6800,47000
32.3494217,-69.4213573,6900,47000
32.3519298,-69.4213869,7000,47000
32.3544382,-69.4214163,7100,47000
32.3569467,-69.4214458,7200,47000
32.3594554,-69.4214752,7300,47000
32.3619642,-69.4215046,7400,47000
32.3644733,-69.421534,7500,47000
32.3669824,-69.4215633,7600,47000
32.3694918,-69.4215926,7700,47000
32.3720013,-69.4216218,7800,47000
32.374511,-69.4216511,7900,47000
32.3770209,-69.4216803,8000,47000
32.3795309,-69.4217094,8100,47000
32.3820411,-69.4217386,8200,47000
32.3845515,-69.4217677,8300,47000
32.387062,-69.4217968,8400,47000
32.3895727,-69.4218258,8500,47000
32.3920836,-69.4218548,8600,47000
32.3945946,-69.4218838,8700,47000
32.3971058,-69.4219127,8800,47000
32.3996172,-69.4219416,8900,47000
32.4021287,-69.4219705,9000,47000
32.4046405,-69.4219994,9100,47000
32.4071523,-69.4220282,9200,47000
32.4096644,-69.422057,9300,47000
32.4121766,-69.4220857,9400,47000
32.414689,-69.4221144,9500,47000
32.4172016,-69.4221431,9600,47000
32.4197143,-69.4221718,9700,47000
32.4222272,-69.4222004,9800,47000
32.4247403,-69.422229,9900,47000
32.4272535,-69.4222576,10000,47000
32.4297669,-69.4222861,10100,47000
32.4322805,-69.4223146,10200,47000
32.4347942,-69.422343,10300,47000
32.4373082,-69.4223715,10400,47000
32.4398222,-69.4223999,10500,47000
32.4423365,-69.4224282,10600,47000
32.4448509,-69.4224566,10700,47000
32.4473655,-69.4224849,10800,47000
32.4498803,-69.4225132,10900,47000
32.4523952,-69.4225414,11000,47000
32.4549103,-69.4225696,11100,47000
32.4574256,-69.4225978,11200,47000
32.459941,-69.4226259,11300,47000
32.4624566,-69.422654,11400,47000
32.4649724,-69.4226821,11500,47000
32.4674884,-69.4227102,11600,47000
32.4700045,-69.4227382,11700,47000
32.4725208,-69.4227662,11800,47000
32.4750373,-69.4227941,11900,47000
32.4775287,-69.4228218,11999,47000
32.176676,-69.4201272,0,47100
32.1791727,-69.4201589,100,47100
32.1816697,-69.4201906,200,47100
32.1841668,-69.4202222,300,47100
32.186664,-69.4202538,400,47100
32.1891615,-69.4202854,500,47100
32.1916591,-69.420317,600,47100
32.1941568,-69.4203485,700,47100
32.1966547,-69.4203799,800,47100
32.1991528,-69.4204114,900,47100
32.2016511,-69.4204428,1000,47100
32.2041495,-69.4204742,1100,47100
32.2066481,-69.4205055,1200,47100
32.2091469,-69.4205369,1300,47100
32.2116458,-69.4205681,1400,47100
32.2141449,-69.4205994,1500,47100
32.2166441,-69.4206306,1600,47100
32.2191435,-69.4206618,1700,47100
32.2216431,-69.420693,1800,47100
32.2241429,-69.4207241,1900,47100
32.2266428,-69.4207552,2000,47100
32.2291429,-69.4207863,2100,47100
32.2316431,-69.4208173,2200,47100
32.2341435,-69.4208483,2300,47100
32.2366441,-69.4208793,2400,47100
32.2391449,-69.4209102,2500,47100
32.2416458,-69.4209411,2600,47100
32.2441468,-69.420972,2700,47100
32.2466481,-69.4210029,2800,47100
32.2491495,-69.4210337,2900,47100
32.2516511,-69.4210645,3000,47100
32.2541528,-69.4210952,3100,47100
32.2566547,-69.4211259,3200,47100
32.2591568,-69.4211566,3300,47100
32.2616591,-69.4211873,3400,47100
32.2641615,-69.4212179,3500,47100
32.2666641,-69.4212485,3600,47100
32.2691668,-69.4212791,3700,47100
32.2716697,-69.4213096,3800,47100
32.2741728,-69.4213401,3900,47100
32.276676,-69.4213706,4000,47100
32.2791795,-69.421401,4100,47100
32.281683,-69.4214314,4200,47100
32.2841868,-69.4214618,4300,47100
32.2866907,-69.4214921,4400,47100
32.2891948,-69.4215225,4500,47100
32.291699,-69.4215527,4600,47100
32.2942034,-69.421583,4700,47100
32.296708,-69.4216132,4800,47100
32.2992128,-69.4216434,4900,47100
32.3017177,-69.4216735,5000,47100
32.3042228,-69.4217036,5100,47100
32.306728,-69.4217337,5200,47100
32.3092335,-69.4217638,5300,47100
32.311739,-69.4217938,5400,47100
32.3142448,-69.4218238,5500,47100
32.3167507,-69.4218538,5600,47100
32.3192568,-69.4218837,5700,47100
32.3217631,-69.4219136,5800,47100
32.3242695,-69.4219435,5900,47100
32.3267761,-69.4219733,6000,47100
32.3292828,-69.4220031,6100,47100
32.3317898,-69.4220329,6200,47100
32.3342969,-69.4220626,6300,47100
32.3368041,-69.4220923,6400,47100
32.3393116,-69.422122,6500,47100
32.3418192,-69.4221517,6600,47100
32.3443269,-69.4221813,6700,47100
32.3468349,-69.4222109,6800,47100
32.349343,-69.4222404,6900,47100
32.3518512,-69.4222699,7000,47100
32.3543597,-69.4222994,7100,47100
32.3568683,-69.4223289,7200,47100
32.3593771,-69.4223583,7300,47100
32.361886,-69.4223877,7400,47100
32.3643951,-69.422417,7500,47100
32.3669044,-69.4224464,7600,47100
32.3694139,-69.4224757,7700,47100
32.3719235,-69.4225049,7800,47100
32.3744333,-69.4225341,7900,47100
32.3769432,-69.4225633,8000,47100
32.3794533,-69.4225925,8100,47100
32.3819636,-69.4226217,8200,47100
32.3844741,-69.4226508,8300,47100
32.3869847,-69.4226798,8400,47100
32.3894955,-69.4227089,8500,47100
32.3920065,-69.4227379,8600,47100
32.3945176,-69.4227669,8700,47100
32.3970289,-69.4227958,8800,47100
32.3995404,-69.4228247,8900,47100
32.402052,-69.4228536,9000,47100
32.4045639,-69.4228824,9100,47100
32.4070758,-69.4229113,9200,47100
32.409588,-69.42294,9300,47100
32.4121003,-69.4229688,9400,47100
32.4146128,-69.4229975,9500,47100
32.4171254,-69.4230262,9600,47100
32.4196383,-69.4230549,9700,47100
32.4221513,-69.4230835,9800,47100
32.4246644,-69.4231121,9900,47100
32.4271778,-69.4231406,10000,47100
32.4296913,-69.4231692,10100,47100
32.4322049,-69.4231977,10200,47100
32.4347188,-69.4232261,10300,47100
32.4372328,-69.4232546,10400,47100
32.439747,-69.423283,10500,47100
32.4422613,-69.4233113,10600,47100
32.4447758,-69.4233397,10700,47100
32.4472905,-69.423368,10800,47100
32.4498054,-69.4233963,10900,47100
32.4523204,-69.4234245,11000,47100
32.4548356,-69.4234527,11100,47100
32.457351,-69.4234809,11200,47100
32.4598665,-69.423509,11300,47100
32.4623822,-69.4235371,11400,47100
32.4648981,-69.4235652,11500,47100
32.4674142,-69.4235933,11600,47100
32.4699304,-69.4236213,11700,47100
32.4724468,-69.4236493,11800,47100
32.4749633,-69.4236772,11900,47100
32.4774549,-69.4237049,11999,47100
32.1765946,-69.4210105,0,47200
32.1790915,-69.4210422,100,47200
32.1815885,-69.4210739,200,47200
32.1840857,-69.4211055,300,47200
32.186583,-69.4211371,400,47200
32.1890806,-69.4211687,500,47200
32.1915782,-69.4212002,600,47200
32.1940761,-69.4212317,700,47200
32.1965741,-69.4212632,800,47200
32.1990723,-69.4212946,900,47200
32.2015707,-69.4213261,1000,47200
32.2040692,-69.4213574,1100,47200
32.2065679,-69.4213888,1200,47200
32.2090667,-69.4214201,1300,47200
32.2115657,-69.4214514,1400,47200
32.2140649,-69.4214827,1500,47200
32.2165643,-69.4215139,1600,47200
32.2190638,-69.4215451,1700,47200
32.2215634,-69.4215762,1800,47200
32.2240633,-69.4216074,1900,47200
32.2265633,-69.4216385,2000,47200
32.2290635,-69.4216695,2100,47200
32.2315638,-69.4217006,2200,47200
32.2340643,-69.4217316,2300,47200
32.236565,-69.4217626,2400,47200
32.2390659,-69.4217935,2500,47200
32.2415669,-69.4218244,2600,47200
32.244068,-69.4218553,2700,47200
32.2465694,-69.4218861,2800,47200
32.2490709,-69.421917,2900,47200
32.2515726,-69.4219477,3000,47200
32.2540744,-69.4219785,3100,47200
32.2565764,-69.4220092,3200,47200
32.2590786,-69.4220399,3300,47200
32.2615809,-69.4220706,3400,47200
32.2640834,-69.4221012,3500,47200
32.2665861,-69.4221318,3600,47200
32.2690889,-69.4221624,3700,47200
32.271592,-69.4221929,3800,47200
32.2740951,-69.4222234,3900,47200
32.2765985,-69.4222539,4000,47200
32.279102,-69.4222843,4100,47200
32.2816057,-69.4223147,4200,47200
32.2841095,-69.4223451,4300,47200
32.2866135,-69.4223754,4400,47200
32.2891177,-69.4224057,4500,47200
32.291622,-69.422436,4600,47200
32.2941265,-69.4224663,4700,47200
32.2966312,-69.4224965,4800,47200
32.2991361,-69.4225267,4900,47200
32.3016411,-69.4225568,5000,47200
32.3041463,-69.4225869,5100,47200
32.3066516,-69.422617,5200,47200
32.3091571,-69.4226471,5300,47200
32.3116628,-69.4226771,5400,47200
32.3141687,-69.4227071,5500,47200
32.3166747,-69.4227371,5600,47200
32.3191809,-69.422767,5700,47200
32.3216872,-69.4227969,5800,47200
32.3241937,-69.4228268,5900,47200
32.3267004,-69.4228566,6000,47200
32.3292073,-69.4228864,6100,47200
32.3317143,-69.4229162,6200,47200
32.3342215,-69.4229459,6300,47200
32.3367289,-69.4229756,6400,47200
32.3392364,-69.4230053,6500,47200
32.3417441,-69.423035,6600,47200
32.3442519,-69.4230646,6700,47200
32.34676,-69.4230941,6800,47200
32.3492682,-69.4231237,6900,47200
32.3517765,-69.4231532,7000,47200
32.3542851,-69.4231827,7100,47200
32.3567938,-69.4232122,7200,47200
32.3593026,-69.4232416,7300,47200
32.3618117,-69.423271,7400,47200
32.3643209,-69.4233003,7500,47200
32.3668303,-69.4233297,7600,47200
32.3693398,-69.423359,7700,47200
32.3718495,-69.4233882,7800,47200
32.3743594,-69.4234175,7900,47200
32.3768695,-69.4234467,8000,47200
32.3793797,-69.4234758,8100,47200
32.3818901,-69.423505,8200,47200
32.3844006,-69.4235341,8300,47200
32.3869114,-69.4235631,8400,47200
32.3894223,-69.4235922,8500,47200
32.3919333,-69.4236212,8600,47200
32.3944445,-69.4236502,8700,47200
32.3969559,-69.4236791,8800,47200
32.3994675,-69.423708,8900,47200
32.4019793,-69.4237369,9000,47200
32.4044912,-69.4237658,9100,47200
32.4070032,-69.4237946,9200,47200
32.4095155,-69.4238234,9300,47200
32.4120279,-69.4238521,9400,47200
32.4145405,-69.4238808,9500,47200
32.4170532,-69.4239095,9600,47200
32.4195662,-69.4239382,9700,47200
32.4220792,-69.4239668,9800,47200
32.4245925,-69.4239954,9900,47200
32.4271059,-69.424024,10000,47200
32.4296195,-69.4240525,10100,47200
32.4321333,-69.424081,10200,47200
32.4346472,-69.4241095,10300,47200
32.4371613,-69.4241379,10400,47200
32.4396756,-69.4241663,10500,47200
32.4421901,-69.4241947,10600,47200
32.4447047,-69.424223,10700,47200
32.4472195,-69.4242513,10800,47200
32.4497344,-69.4242796,10900,47200
32.4522496,-69.4243078,11000,47200
32.4547648,-69.424336,11100,47200
32.4572803,-69.4243642,11200,47200
32.4597959,-69.4243924,11300,47200
32.4623117,-69.4244205,11400,47200
32.4648277,-69.4244486,11500,47200
32.4673439,-69.4244766,11600,47200
32.4698602,-69.4245046,11700,47200
32.4723767,-69.4245326,11800,47200
32.4748933,-69.4245606,11900,47200
32.477385,-69.4245882,11999,47200
32.1765142,-69.4218938,0,47300
32.1790112,-69.4219255,100,47300
32.1815083,-69.4219572,200,47300
32.1840056,-69.4219888,300,47300
32.186503,-69.4220204,400,47300
32.1890007,-69.422052,500,47300
32.1914985,-69.4220835,600,47300
32.1939964,-69.422115,700,47300
32.1964945,-69.4221465,800,47300
32.1989928,-69.422178,900,47300
32.2014912,-69.4222094,1000,47300
32.2039899,-69.4222408,1100,47300
32.2064886,-69.4222721,1200,47300
32.2089876,-69.4223034,1300,47300
32.2114867,-69.4223347,1400,47300
32.213986,-69.422366,1500,47300
32.2164854,-69.4223972,1600,47300
32.218985,-69.4224284,1700,47300
32.2214848,-69.4224596,1800,47300
32.2239847,-69.4224907,1900,47300
32.2264848,-69.4225218,2000,47300
32.2289851,-69.4225529,2100,47300
32.2314856,-69.4225839,2200,47300
32.2339862,-69.4226149,2300,47300
32.2364869,-69.4226459,2400,47300
32.2389879,-69.4226768,2500,47300
32.241489,-69.4227077,2600,47300
32.2439902,-69.4227386,2700,47300
32.2464917,-69.4227695,2800,47300
32.2489933,-69.4228003,2900,47300
32.2514951,-69.4228311,3000,47300
32.253997,-69.4228618,3100,47300
32.2564991,-69.4228926,3200,47300
32.2590014,-69.4229232,3300,47300
32.2615038,-69.4229539,3400,47300
32.2640064,-69.4229845,3500,47300
32.2665092,-69.4230151,3600,47300
32.2690121,-69.4230457,3700,47300
32.2715152,-69.4230762,3800,47300
32.2740185,-69.4231067,3900,47300
32.2765219,-69.4231372,4000,47300
32.2790255,-69.4231676,4100,47300
32.2815293,-69.423198,4200,47300
32.2840332,-69.4232284,4300,47300
32.2865373,-69.4232588,4400,47300
32.2890416,-69.4232891,4500,47300
32.2915461,-69.4233194,4600,47300
32.2940507,-69.4233496,4700,47300
32.2965554,-69.4233798,4800,47300
32.2990604,-69.42341,4900,47300
32.3015655,-69.4234402,5000,47300
32.3040708,-69.4234703,5100,47300
32.3065762,-69.4235004,5200,47300
32.3090818,-69.4235304,5300,47300
32.3115876,-69.4235605,5400,47300
32.3140935,-69.4235905,5500,47300
32.3165997,-69.4236204,5600,47300
32.3191059,-69.4236504,5700,47300
32.3216124,-69.4236803,5800,47300
32.324119,-69.4237101,5900,47300
32.3266258,-69.42374,6000,47300
32.3291327,-69.4237698,6100,47300
32.3316399,-69.4237995,6200,47300
32.3341471,-69.4238293,6300,47300
32.3366546,-69.423859,6400,47300
32.3391622,-69.4238887,6500,47300
32.34167,-69.4239183,6600,47300
32.344178,-69.4239479,6700,47300
32.3466861,-69.4239775,6800,47300
32.3491944,-69.4240071,6900,47300
32.3517029,-69.4240366,7000,47300
32.3542115,-69.4240661,7100,47300
32.3567203,-69.4240955,7200,47300
32.3592292,-69.4241249,7300,47300
32.3617384,-69.4241543,7400,47300
32.3642477,-69.4241837,7500,47300
32.3667572,-69.424213,7600,47300
32.3692668,-69.4242423,7700,47300
32.3717766,-69.4242716,7800,47300
32.3742866,-69.4243008,7900,47300
32.3767967,-69.42433,8000,47300
32.3793071,-69.4243592,8100,47300
32.3818175,-69.4243883,8200,47300
32.3843282,-69.4244174,8300,47300
32.386839,-69.4244465,8400,47300
32.38935,-69.4244755,8500,47300
32.3918612,-69.4245046,8600,47300
32.3943725,-69.4245335,8700,47300
32.396884,-69.4245625,8800,47300
32.3993956,-69.4245914,8900,47300
32.4019075,-69.4246203,9000,47300
32.4044195,-69.4246491,9100,47300
32.4069317,-69.4246779,9200,47300
32.409444,-69.4247067,9300,47300
32.4119565,-69.4247355,9400,47300
32.4144692,-69.4247642,9500,47300
32.416982,-69.4247929,9600,47300
32.4194951,-69.4248216,9700,47300
32.4220082,-69.4248502,9800,47300
32.4245216,-69.4248788,9900,47300
32.4270351,-69.4249073,10000,47300
32.4295488,-69.4249359,10100,47300
32.4320627,-69.4249644,10200,47300
32.4345767,-69.4249928,10300,47300
32.4370909,-69.4250213,10400,47300
32.4396053,-69.4250497,10500,47300
32.4421198,-69.4250781,10600,47300
32.4446345,-69.4251064,10700,47300
32.4471494,-69.4251347,10800,47300
32.4496645,-69.425163,10900,47300
32.4521797,-69.4251912,11000,47300
32.4546951,-69.4252194,11100,47300
32.4572106,-69.4252476,11200,47300
32.4597264,-69.4252757,11300,47300
32.4622423,-69.4253039,11400,47300
32.4647583,-69.4253319,11500,47300
32.4672746,-69.42536,11600,47300
32.469791,-69.425388,11700,47300
